,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
435,7,2,1,2,6,1,8,1,0,0,0,0,6,0,0
436,3,0,2,5,9,1,0,1,0,0,0,0,6,0,0
437,7,2,2,9,10,1,1,1,0,0,0,0,7,0,0
438,6,2,0,0,12,2,10,0,0,0,0,0,6,0,0
439,6,2,2,8,15,1,3,1,0,0,0,6,7,0,1
440,8,2,1,1,8,0,4,5,0,1,0,0,3,39,0
441,5,1,1,9,10,6,3,4,0,1,0,0,6,0,0
442,8,0,0,8,15,1,3,1,0,0,1,0,7,0,1
443,3,3,1,6,11,0,11,0,1,0,0,0,6,0,0
444,5,2,1,5,9,1,10,1,0,0,0,0,6,0,0
445,2,2,0,0,12,0,8,0,0,0,0,0,6,0,0
446,10,2,2,7,3,1,6,1,0,0,0,0,9,0,1
447,4,2,1,5,9,2,1,3,1,1,0,0,6,0,0
448,6,1,3,10,14,1,3,1,0,0,2,0,5,1,1
449,4,2,3,1,8,0,7,3,0,0,0,0,1,0,0
450,3,2,2,0,12,0,9,0,2,1,0,0,6,0,0
451,3,2,1,5,9,1,8,1,0,0,0,0,6,0,1
452,7,2,2,1,8,1,0,1,0,0,0,0,6,0,0
453,3,2,1,1,8,1,10,1,0,0,0,0,6,0,0
454,7,2,0,0,12,1,5,1,0,0,0,0,9,0,0
455,3,2,1,12,5,4,4,4,0,1,0,0,5,0,0
456,8,2,1,1,8,1,1,1,0,0,0,0,7,0,0
457,7,4,1,10,14,1,3,1,0,0,0,0,6,0,1
458,10,4,0,0,12,1,1,1,0,0,0,0,3,0,0
459,3,0,5,2,6,0,11,3,0,0,0,0,6,0,0
460,2,2,1,1,8,0,10,0,0,0,0,0,5,38,0
461,5,2,2,5,9,1,10,1,0,0,0,0,6,0,0
462,10,2,1,1,8,1,3,2,0,1,0,0,3,0,0
463,3,2,0,1,8,1,10,1,0,0,0,0,6,0,1
464,3,2,1,1,8,1,2,1,0,0,0,0,6,0,0
465,9,2,3,4,4,1,4,1,0,0,0,0,4,0,0
466,7,1,0,5,9,1,5,1,0,0,0,0,7,0,0
467,5,1,2,10,14,1,3,1,0,0,0,0,9,0,1
468,6,2,0,1,8,2,5,4,0,1,0,0,7,0,0
469,8,1,0,1,8,4,7,4,0,1,0,0,8,0,0
470,11,2,2,1,8,6,4,4,0,1,0,0,0,7,0
471,5,2,0,0,12,1,1,1,0,0,0,6,8,0,1
472,3,2,2,9,10,0,0,0,1,1,0,0,6,0,0
473,3,4,2,0,12,2,3,0,0,0,0,0,7,0,0
474,0,2,0,1,8,0,2,0,2,1,0,0,5,27,0
475,2,2,0,1,8,0,5,3,0,1,0,0,6,0,0
476,4,2,1,1,8,1,4,2,0,1,0,6,6,5,1
477,0,2,2,2,6,0,0,5,0,1,0,0,1,0,0
478,1,0,0,5,9,1,1,1,0,0,0,0,1,0,0
479,9,2,0,12,5,1,6,1,0,0,0,0,7,0,1
480,2,2,3,1,8,1,10,1,0,0,0,0,7,0,1
481,8,2,1,0,12,1,1,1,0,0,0,0,6,0,1
482,4,4,1,1,8,1,6,1,0,0,0,0,6,0,0
483,1,2,2,5,9,0,10,0,0,0,0,0,6,0,0
484,1,2,0,1,8,0,1,0,0,1,0,0,6,0,0
485,4,1,0,9,10,1,7,1,0,0,0,0,9,0,1
486,0,2,2,5,9,0,0,3,0,1,0,0,3,0,0
487,4,2,0,1,8,0,2,0,0,0,0,0,6,0,0
488,7,2,1,1,8,1,8,1,0,0,0,0,6,0,0
489,8,5,0,3,13,2,1,0,0,0,4,0,9,0,1
490,7,2,1,9,10,1,2,1,0,0,0,0,7,0,0
491,6,2,2,2,6,1,8,2,1,1,0,0,6,0,0
492,1,1,2,1,8,1,10,1,0,0,0,0,6,0,0
493,1,2,2,1,8,0,4,0,1,1,0,0,8,0,0
494,3,2,2,9,10,3,3,4,0,1,0,0,7,0,0
495,7,2,2,5,9,1,10,1,1,0,0,0,4,0,0
496,3,2,2,1,8,2,8,0,0,1,0,0,6,0,0
497,7,5,1,5,9,1,6,1,0,0,0,0,7,0,1
498,0,2,1,5,9,0,0,3,4,1,0,0,3,0,0
499,4,5,3,5,9,2,10,0,0,0,0,0,6,0,0
500,3,2,1,1,8,1,8,2,0,1,0,0,6,0,1
501,6,2,0,1,8,1,1,1,0,0,0,0,7,0,1
502,2,2,2,1,8,1,8,5,0,0,0,7,7,0,0
503,3,2,2,1,8,1,8,1,0,0,0,0,6,0,0
504,10,1,1,0,12,1,3,1,0,0,0,0,3,0,0
505,4,2,0,5,9,0,9,5,0,1,0,0,6,0,0
506,0,2,2,1,8,0,2,5,4,1,0,0,9,24,0
507,1,4,3,1,8,0,4,0,0,1,0,0,6,0,0
508,7,2,1,1,8,1,6,1,0,0,0,0,7,0,1
509,3,2,0,1,8,2,8,4,0,1,0,0,9,0,0
510,6,4,1,1,8,1,10,1,0,0,0,0,6,0,1
511,9,2,0,15,1,1,2,1,0,0,0,0,6,4,0
512,2,2,2,12,5,1,8,1,0,0,0,0,6,0,0
513,5,2,1,1,8,4,8,5,1,1,0,0,6,0,0
514,0,2,2,5,9,0,5,3,0,1,0,0,6,0,0
515,5,2,0,1,8,1,10,1,0,0,0,0,6,0,0
516,2,2,0,0,12,0,3,0,0,1,0,0,3,0,0
517,1,2,2,5,9,0,0,0,1,1,0,0,6,2,0
518,3,2,2,1,8,1,10,1,0,0,0,0,8,0,0
519,8,5,0,0,12,1,1,1,0,0,0,8,6,0,1
520,12,2,2,1,8,6,13,0,0,1,0,0,3,0,0
521,2,2,2,1,8,1,2,1,0,0,0,0,7,0,0
522,6,2,1,1,8,1,5,1,0,0,0,0,9,0,0
523,0,2,1,1,8,0,1,3,0,0,0,0,6,0,0
524,0,2,1,2,6,0,10,3,0,0,0,0,3,0,0
525,7,4,1,1,8,1,4,2,1,1,0,0,3,0,0
526,8,2,0,7,3,1,10,1,0,0,0,0,6,0,0
527,1,4,3,5,9,0,1,3,2,0,0,0,3,0,0
528,2,2,4,2,6,2,10,3,0,0,0,0,6,0,0
529,2,2,3,1,8,1,10,1,0,0,0,0,9,0,0
530,7,2,2,5,9,1,1,1,0,0,0,0,6,0,1
531,8,2,1,1,8,1,0,1,0,0,0,0,6,0,1
532,5,1,2,5,9,1,10,1,0,0,0,0,8,0,0
533,7,2,2,1,8,1,10,1,0,0,0,0,6,0,1
534,5,4,0,1,8,4,4,0,1,1,0,0,6,0,0
535,2,2,0,1,8,1,2,1,3,0,0,0,6,0,0
536,1,2,3,1,8,0,5,3,0,0,0,0,6,0,0
537,3,2,1,0,12,1,10,1,0,0,0,0,6,0,0
538,3,2,2,1,8,4,4,0,0,1,0,0,6,9,0
539,3,2,0,1,8,1,1,1,0,0,0,0,7,0,1
540,0,2,2,1,8,0,4,3,0,1,0,0,2,0,0
541,7,2,0,5,9,1,10,1,0,0,0,0,6,0,0
542,4,0,2,0,12,0,1,0,0,1,0,0,6,0,0
543,9,2,2,5,9,0,3,4,0,0,0,0,6,0,1
544,6,2,3,5,9,4,0,4,0,1,0,0,6,0,0
545,3,1,0,1,8,2,10,0,0,0,0,0,10,0,1
546,1,2,1,1,8,1,1,2,0,1,0,0,6,0,0
547,8,2,1,1,8,1,5,1,0,0,0,0,7,0,0
548,3,2,2,1,8,1,8,1,0,0,0,0,6,0,1
549,9,2,1,1,8,1,10,1,0,0,0,0,5,0,0
550,3,2,3,1,8,1,8,1,0,0,0,0,6,0,0
551,5,2,1,5,9,1,5,1,0,0,0,0,7,0,0
552,7,2,2,3,13,1,1,1,0,0,0,0,7,0,1
553,2,4,4,6,11,0,0,0,0,0,0,0,6,0,0
554,3,4,2,1,8,1,11,1,0,0,0,0,6,0,1
555,0,2,3,5,9,0,8,0,0,1,0,0,12,0,0
556,5,4,3,2,6,1,6,1,0,0,0,0,6,0,0
557,6,1,2,3,13,0,1,0,1,0,0,0,3,0,0
558,5,2,2,3,13,0,3,0,0,0,0,0,6,0,1
559,1,2,3,2,6,0,10,4,0,0,0,0,5,0,0
560,7,1,2,1,8,1,5,1,0,0,0,0,6,0,0
561,1,2,3,0,12,0,0,0,0,1,0,0,6,0,0
562,9,5,3,10,14,1,3,1,0,0,0,8,12,0,1
563,2,2,4,5,9,0,4,3,0,0,0,0,6,0,0
564,9,2,1,1,8,2,0,4,0,1,0,0,6,0,0
565,10,1,1,5,9,1,1,1,0,0,0,7,1,0,1
566,7,2,0,1,8,2,6,0,0,0,0,0,6,0,0
567,1,2,4,5,9,0,4,5,1,0,0,0,3,0,0
568,7,2,1,1,8,2,4,0,1,0,0,0,6,0,0
569,10,1,4,6,11,1,1,2,0,1,3,0,0,0,1
570,8,2,3,1,8,1,5,1,0,0,0,0,6,4,0
571,0,2,1,1,8,0,5,3,2,1,0,0,6,36,0
572,10,4,1,1,8,6,6,0,1,1,0,0,6,0,0
573,3,3,1,10,14,0,3,0,0,1,0,0,10,0,1
574,6,4,3,1,8,1,11,1,0,0,0,0,12,0,1
575,2,2,0,0,12,1,4,1,0,0,1,0,6,0,1
576,4,2,1,0,12,3,6,0,4,0,0,0,13,3,0
577,5,2,3,0,12,1,1,1,0,0,1,0,7,0,1
578,9,2,1,1,8,1,0,1,0,0,0,0,7,0,1
579,5,2,0,0,12,1,3,2,0,1,1,0,1,0,1
580,3,4,1,1,8,1,4,1,3,0,0,0,6,0,0
581,8,4,3,12,5,1,6,1,0,0,0,0,6,0,0
582,5,4,1,0,12,2,3,4,0,1,0,2,6,0,0
583,6,4,0,0,12,1,3,1,0,0,0,0,7,0,1
584,0,2,1,1,8,0,10,3,0,0,0,0,6,0,0
585,8,2,2,7,3,1,4,1,1,0,0,0,6,0,0
586,1,1,1,2,6,0,10,3,0,0,0,0,7,4,0
587,8,2,6,14,7,6,4,4,1,1,0,0,6,0,0
588,4,0,4,5,9,1,1,2,1,1,0,0,6,33,0
589,1,2,1,5,9,0,0,0,0,1,0,0,3,0,0
590,0,2,1,1,8,0,2,3,0,0,0,0,4,0,0
591,6,0,1,1,8,2,0,4,0,1,0,0,6,0,0
592,7,2,2,5,9,0,8,0,0,0,0,0,3,0,0
593,7,2,1,7,3,1,2,1,0,0,0,0,6,0,0
594,3,2,2,1,8,0,8,0,0,1,0,0,6,0,0
595,1,2,2,1,8,1,6,1,0,0,0,0,6,0,0
596,3,2,3,0,12,0,9,0,0,1,0,0,7,0,1
597,0,2,0,1,8,0,4,0,0,1,0,0,6,0,0
598,6,2,2,5,9,2,1,0,0,1,0,0,6,0,0
599,0,2,2,1,8,1,8,1,0,0,0,0,6,0,0
600,8,2,3,0,12,1,1,1,2,0,0,0,7,28,1
601,4,2,1,10,14,1,3,1,0,0,0,0,7,0,1
602,8,2,6,1,8,6,5,0,0,0,0,0,6,0,0
603,3,2,1,5,9,6,0,4,0,1,0,0,6,0,0
604,9,1,1,1,8,1,1,1,0,0,0,0,7,0,1
605,5,0,1,3,13,1,3,1,0,0,0,0,6,0,1
606,4,4,3,5,9,1,3,1,1,0,0,6,6,2,1
607,8,1,2,7,3,1,10,1,0,0,0,0,7,0,0
608,8,2,1,1,8,1,4,1,0,0,0,0,6,0,0
609,9,2,0,7,3,2,4,0,0,1,0,0,6,0,0
610,6,3,1,1,8,2,0,4,0,0,0,0,6,0,0
611,8,2,2,1,8,4,8,0,0,0,0,0,7,0,0
612,6,2,2,2,6,1,8,1,0,0,0,0,6,0,0
613,2,2,2,1,8,0,5,5,0,0,0,0,7,0,0
614,1,2,1,5,9,0,0,0,0,1,0,0,3,34,0
615,4,2,1,1,8,0,0,0,2,1,0,0,5,33,0
616,3,2,0,1,8,1,10,1,0,0,0,0,6,0,0
617,6,4,1,0,12,1,10,1,0,0,0,0,7,0,1
618,1,2,1,14,7,0,7,3,0,0,0,0,4,0,0
619,4,2,2,11,2,1,13,2,0,1,0,0,6,22,0
620,4,2,2,5,9,1,9,1,0,0,0,0,6,0,0
621,0,2,3,1,8,4,0,3,0,1,0,0,4,0,0
622,8,2,1,4,4,2,10,0,0,0,0,0,6,0,0
623,2,2,3,1,8,0,5,0,0,1,0,0,7,0,0
624,0,2,0,2,6,0,4,3,0,0,0,0,6,0,0
625,4,2,1,1,8,0,4,0,0,0,0,0,12,0,0
626,2,2,0,6,11,0,0,0,1,1,0,0,6,0,0
627,0,2,0,12,5,0,4,3,0,0,0,0,2,0,0
628,3,2,1,0,12,1,5,1,0,0,0,0,8,0,0
629,2,2,1,1,8,1,4,1,0,0,0,0,5,0,0
630,8,2,0,3,13,1,3,1,0,0,0,0,3,0,1
631,2,2,0,5,9,0,1,0,1,1,0,0,6,0,0
632,5,2,0,1,8,6,1,0,1,1,0,0,5,0,0
633,7,2,1,0,12,1,1,1,0,0,0,6,6,0,1
634,8,2,1,0,12,0,3,0,0,0,0,0,15,0,0
635,0,4,2,14,7,0,2,4,1,1,0,0,3,0,0
636,3,2,1,5,9,1,1,1,0,0,1,0,6,0,1
637,6,4,3,3,13,1,3,1,0,0,0,0,7,0,1
638,5,4,1,0,12,1,3,1,0,0,0,0,5,0,0
639,1,2,1,1,8,1,11,1,0,0,0,0,6,0,0
640,0,2,0,5,9,0,5,0,0,1,0,0,3,0,0
641,2,4,0,0,12,0,3,0,0,1,0,0,6,0,0
642,5,3,0,3,13,1,3,1,0,0,0,0,6,0,1
643,6,2,2,1,8,2,7,0,0,0,0,0,7,0,0
644,6,3,0,9,10,1,0,1,0,0,0,0,6,0,1
645,3,2,0,5,9,2,8,0,0,1,0,0,6,0,0
646,3,2,1,9,10,1,9,1,0,0,0,0,6,0,0
647,2,4,1,0,12,0,2,3,0,0,0,0,6,0,0
648,2,2,2,1,8,0,4,0,0,0,0,0,5,0,0
649,3,2,1,3,13,1,3,1,0,0,15,0,7,0,1
650,2,2,1,12,5,0,10,0,0,0,0,0,7,0,0
651,5,2,1,1,8,1,1,1,0,0,0,6,7,0,0
652,5,2,1,4,4,4,4,0,0,0,0,0,6,0,0
653,3,2,2,13,0,1,8,1,0,0,0,0,6,4,0
654,7,2,0,9,10,1,6,1,0,0,0,0,10,0,0
655,3,3,0,5,9,0,1,0,0,0,0,0,6,0,0
656,7,1,1,10,14,1,3,2,0,1,0,0,5,0,1
657,3,2,4,7,3,1,2,1,0,0,0,0,6,0,0
658,6,0,0,3,13,1,1,1,0,0,0,0,6,0,0
659,2,2,2,9,10,0,5,0,1,0,0,0,7,0,0
660,1,2,0,0,12,0,3,3,2,0,0,0,6,0,0
661,6,1,1,10,14,0,3,0,0,0,0,8,3,0,0
662,3,2,2,0,12,2,0,0,0,1,0,0,7,0,0
663,5,2,2,1,8,1,8,1,0,0,0,0,6,0,0
664,5,4,1,3,13,2,3,0,0,1,0,0,7,0,1
665,3,0,1,0,12,1,1,2,0,1,0,0,8,0,1
666,5,1,2,3,13,2,3,0,0,1,0,0,3,0,0
667,0,2,1,5,9,1,10,1,0,0,0,0,6,0,0
668,7,1,1,1,8,2,7,0,0,0,0,0,6,0,0
669,0,2,1,2,6,0,0,3,2,1,0,0,3,0,0
670,9,2,0,1,8,1,1,1,0,0,0,0,7,0,0
671,1,2,1,0,12,0,1,0,0,0,0,0,6,0,0
672,0,2,2,2,6,0,13,5,0,1,0,0,6,4,0
673,8,2,0,1,8,6,5,4,0,1,0,0,6,0,0
674,1,2,5,4,4,3,4,5,0,0,0,0,5,4,0
675,1,2,1,2,6,0,1,0,1,0,0,0,7,0,0
676,1,2,0,5,9,0,9,3,0,1,0,0,6,0,0
677,7,2,1,12,5,6,4,4,0,1,0,0,6,0,0
678,5,2,1,1,8,1,4,1,2,0,0,0,9,26,0
679,3,2,1,1,8,2,8,0,0,0,0,0,6,0,0
680,1,0,2,0,12,0,0,5,0,1,0,0,1,0,0
681,5,5,1,1,8,1,1,1,2,0,0,6,11,27,1
682,1,2,1,1,8,0,0,3,0,1,0,0,6,0,0
683,5,2,0,1,8,1,5,1,0,0,0,0,9,0,1
684,0,2,1,5,9,0,0,3,0,1,0,0,3,0,0
685,1,2,2,1,8,0,8,3,0,0,0,0,6,0,0
686,3,3,1,1,8,2,10,4,0,0,0,0,6,0,0
687,3,2,1,9,10,2,5,0,0,0,0,0,6,0,0
688,1,2,1,5,9,0,5,0,0,0,0,0,3,0,1
689,6,2,0,0,12,2,1,5,0,0,0,0,6,0,0
690,1,0,3,0,12,0,1,0,0,1,0,0,6,0,0
691,8,2,0,5,9,6,9,4,0,1,0,0,6,0,0
692,3,1,1,5,9,0,10,0,0,0,0,5,9,0,0
693,4,0,2,0,12,0,1,0,0,1,0,0,6,0,0
694,4,2,3,0,12,3,10,0,1,0,0,0,6,21,0
695,2,2,0,7,3,1,7,1,0,0,0,0,6,4,0
696,7,2,2,3,13,1,5,1,0,0,2,0,6,0,1
697,2,2,2,1,8,1,3,1,0,0,0,0,7,0,0
698,0,2,2,5,9,0,2,0,0,0,0,0,7,0,0
699,3,1,1,0,12,4,3,3,1,0,0,0,5,0,0
700,8,2,2,1,8,1,10,1,0,0,0,0,6,0,1
701,5,2,1,14,7,2,6,4,1,0,0,0,6,0,0
702,2,2,2,1,8,2,9,4,0,1,0,0,6,0,0
703,5,2,1,0,12,1,1,1,0,0,0,8,9,0,1
704,3,1,0,0,12,1,5,1,2,0,0,0,8,3,0
705,10,4,0,5,9,6,0,0,0,1,0,0,3,0,0
706,6,2,2,1,8,1,8,1,1,0,0,0,6,0,0
707,3,2,1,8,15,1,3,1,0,0,0,0,9,0,0
708,6,4,1,1,8,2,0,4,0,1,0,0,4,0,0
709,10,5,0,7,3,1,1,1,0,0,0,0,7,0,0
710,9,2,1,0,12,4,1,0,0,0,0,0,7,0,0
711,1,2,3,0,12,0,10,0,0,0,0,0,7,7,0
712,5,4,0,0,12,2,3,3,0,1,0,0,9,0,0
713,1,2,2,0,12,0,3,3,0,0,0,0,6,0,0
714,1,2,1,1,8,0,8,4,1,1,0,0,6,0,0
715,5,2,0,0,12,1,1,1,0,0,0,0,6,0,1
716,8,2,5,1,8,0,10,0,0,0,0,0,6,0,0
717,0,2,2,1,8,0,2,3,0,0,0,0,6,0,0
718,3,2,1,1,8,0,0,0,0,1,0,0,6,0,0
719,0,2,3,2,6,0,2,0,0,0,0,0,6,0,0
720,4,2,0,5,9,2,5,4,0,1,0,0,6,0,0
721,0,1,2,7,3,0,10,0,0,0,0,0,6,0,0
722,3,2,1,1,8,0,4,5,3,1,0,0,5,0,0
723,8,3,4,5,9,1,1,1,0,0,0,0,6,0,1
724,6,1,1,1,8,1,10,1,2,0,0,0,7,27,0
725,9,2,1,10,14,0,3,0,0,0,0,0,7,0,0
726,6,2,0,8,15,2,3,0,2,0,0,0,6,3,1
727,8,5,3,10,14,1,3,1,0,0,0,7,7,0,1
728,3,2,1,1,8,0,1,3,0,0,0,0,6,0,0
729,0,2,1,2,6,0,4,3,0,0,0,0,1,0,0
730,6,2,3,5,9,1,0,1,0,0,0,0,6,0,0
731,2,2,0,15,1,3,4,3,4,1,0,0,5,21,0
732,4,2,2,0,12,1,1,1,0,0,0,0,11,0,0
733,4,2,1,1,8,1,8,1,0,0,0,0,6,0,0
734,3,2,0,2,6,2,6,4,0,0,0,3,9,0,0
735,2,2,1,1,8,0,0,0,0,1,0,0,5,38,0
736,2,4,0,5,9,1,11,1,0,0,0,0,6,0,1
737,2,2,2,10,14,0,3,0,1,0,0,0,7,0,0
738,5,2,2,2,6,0,8,0,4,1,0,0,6,5,0
739,3,1,1,6,11,2,5,0,0,0,0,0,6,0,0
740,5,2,4,1,8,1,2,1,1,0,0,0,6,0,0
741,7,2,1,4,4,2,6,0,0,0,0,0,6,0,0
742,3,1,1,1,8,2,10,0,0,0,0,0,9,0,0
743,7,2,1,8,15,1,3,1,0,0,0,0,10,0,1
744,5,2,1,6,11,1,6,1,0,0,0,0,6,0,0
745,2,2,3,0,12,1,0,1,0,0,1,0,6,0,1
746,2,2,0,0,12,0,3,0,1,1,0,0,6,0,0
747,0,0,2,5,9,0,4,0,1,0,0,0,1,0,0
748,4,2,2,0,12,1,1,1,0,0,0,6,6,0,1
749,7,2,1,1,8,2,10,0,0,0,0,6,6,0,0
750,1,2,1,1,8,0,10,3,0,0,0,0,7,0,0
751,3,4,1,1,8,2,0,4,0,1,0,0,5,0,0
752,3,5,2,0,12,1,5,1,0,0,1,0,8,4,1
753,6,2,1,3,13,1,1,1,0,0,0,0,6,0,1
754,0,2,3,2,6,0,5,3,0,0,0,0,3,0,0
755,6,2,1,5,9,1,1,1,0,0,0,0,6,0,0
756,8,2,1,1,8,2,0,0,0,1,0,0,6,0,0
757,0,2,2,2,6,0,5,0,0,1,0,0,2,0,0
758,4,1,0,0,12,4,6,0,0,0,0,0,7,0,0
759,4,2,1,0,12,0,0,0,0,1,0,0,5,13,0
760,5,2,2,11,2,3,7,4,0,0,0,0,5,4,0
761,3,2,1,1,8,1,8,1,0,0,0,0,7,0,0
762,3,2,0,0,12,0,1,0,0,0,0,0,6,0,0
763,0,2,4,1,8,0,10,0,0,0,0,0,6,0,0
764,4,2,3,5,9,1,10,1,0,0,0,0,6,0,1
765,2,1,1,1,8,1,6,1,0,0,0,0,6,0,0
766,1,2,3,5,9,0,4,3,0,0,0,0,6,0,0
767,5,5,1,0,12,1,1,1,0,0,0,0,9,0,1
768,3,1,3,0,12,1,5,1,0,0,0,0,9,28,0
769,0,2,2,2,6,0,10,0,1,0,0,0,3,0,0
770,9,1,1,1,8,1,7,1,0,0,0,0,10,0,0
771,7,3,0,1,8,1,9,1,0,0,0,0,6,0,0
772,0,2,4,5,9,4,2,0,0,1,0,0,6,0,0
773,5,2,1,1,8,1,0,2,0,1,0,0,6,0,1
774,1,2,2,2,6,1,10,1,0,0,0,0,6,0,0
775,2,2,0,9,10,0,0,0,2,1,0,0,7,0,0
776,3,2,1,0,12,1,5,1,0,0,0,0,8,0,1
777,3,2,0,1,8,4,10,0,0,0,0,0,7,0,0
778,0,0,1,5,9,1,4,1,0,0,0,0,3,0,0
779,5,0,1,3,13,1,3,1,0,0,0,0,6,0,0
780,2,2,1,5,9,0,1,0,0,0,0,0,8,0,0
781,6,2,2,0,12,2,10,0,1,1,0,0,6,0,0
782,5,2,2,0,12,2,1,4,0,1,0,0,7,0,0
783,8,0,2,0,12,1,3,1,0,0,0,0,2,0,0
784,4,2,1,0,12,6,3,4,0,1,0,0,7,0,0
785,9,2,0,12,5,1,2,1,0,0,0,0,6,0,0
786,9,2,1,1,8,1,0,1,0,0,0,0,6,0,0
787,9,3,0,1,8,1,0,1,0,0,0,0,7,0,1
788,7,5,1,3,13,1,1,1,0,0,0,0,7,0,1
789,15,2,2,6,11,0,1,0,0,0,0,0,7,0,1
790,0,1,0,1,8,0,7,5,0,0,0,0,6,0,0
791,1,2,1,5,9,0,2,3,0,1,0,0,4,0,0
792,3,2,2,0,12,1,5,1,0,0,0,0,6,0,0
793,7,1,0,5,9,1,4,1,0,0,0,0,3,0,1
794,0,2,1,5,9,0,1,3,1,0,0,0,4,0,0
795,3,4,4,1,8,1,10,1,0,0,0,0,11,0,0
796,4,2,2,12,5,1,8,1,0,0,0,0,6,4,0
797,5,2,1,5,9,1,0,1,0,0,0,0,6,9,0
798,0,2,2,1,8,0,8,3,0,0,0,0,6,0,0
799,0,2,1,5,9,0,4,3,0,1,0,0,4,0,0
800,0,2,2,12,5,0,2,3,0,0,0,0,3,0,0
801,10,2,0,7,3,1,10,1,0,0,0,0,6,0,0
802,7,2,0,0,12,2,10,4,0,0,0,0,3,0,0
803,0,2,1,1,8,1,13,0,0,1,0,0,6,0,0
804,2,2,1,1,8,2,4,0,0,0,0,0,4,0,0
805,9,3,1,3,13,1,1,1,0,0,0,0,6,0,1
806,1,2,0,0,12,0,5,3,0,0,0,0,6,0,0
807,3,3,0,3,13,1,1,1,0,0,0,0,7,0,1
808,4,4,1,3,13,1,3,1,0,0,0,0,6,0,1
809,2,2,0,3,13,1,3,1,0,0,0,0,8,0,1
810,2,2,3,1,8,1,10,1,0,0,0,0,6,0,0
811,7,2,3,2,6,0,4,0,1,1,0,0,6,0,0
812,4,2,0,0,12,1,1,1,0,0,0,0,7,0,1
813,8,2,1,1,8,1,10,1,0,0,0,0,6,0,1
814,0,2,1,2,6,0,4,3,0,0,0,0,1,0,0
815,1,2,1,1,8,0,0,3,0,1,0,0,6,0,0
816,5,2,1,3,13,1,3,1,0,0,0,0,7,0,0
817,6,2,1,5,9,2,5,4,0,1,0,0,6,0,0
818,8,2,2,5,9,1,0,2,0,1,0,0,6,0,1
819,8,4,1,0,12,1,3,1,0,0,1,0,6,0,1
820,0,2,1,5,9,0,4,3,0,1,0,0,6,0,0
821,2,2,0,1,8,0,2,3,0,1,0,0,6,0,0
822,3,2,2,8,15,1,3,1,0,0,0,0,9,0,1
823,4,2,3,0,12,1,3,2,0,1,0,0,5,0,1
824,6,2,2,5,9,1,1,1,0,0,0,0,6,0,0
825,0,2,2,5,9,0,1,3,0,1,0,0,1,0,0
826,5,2,1,5,9,2,0,0,0,0,0,0,6,0,0
827,8,2,1,0,12,2,2,0,0,0,0,0,5,0,0
828,4,2,1,5,9,0,10,3,0,0,0,0,9,0,0
829,0,0,0,5,9,0,1,3,0,0,0,0,1,0,0
830,4,2,1,7,3,2,8,0,0,1,0,0,6,0,0
831,7,2,1,4,4,2,2,0,0,1,0,0,6,0,0
832,6,2,3,9,10,1,10,1,0,0,0,0,6,0,0
833,6,0,0,3,13,1,1,1,0,0,0,0,7,0,1
834,0,2,2,2,6,0,4,3,0,1,0,0,6,0,0
835,3,2,1,1,8,1,8,1,0,0,0,0,7,0,0
836,8,1,2,15,1,1,5,1,0,0,0,0,5,4,0
837,12,4,0,1,8,2,0,0,0,1,0,0,3,0,0
838,3,2,3,0,12,1,1,1,0,0,0,6,7,0,1
839,0,2,0,5,9,0,4,3,0,0,0,0,2,0,0
840,2,2,2,9,10,0,6,3,1,0,0,0,6,14,0
841,8,0,2,3,13,1,1,1,0,0,0,0,6,0,1
842,3,2,1,9,10,1,6,1,0,0,0,0,15,0,0
843,1,2,1,0,12,0,1,3,0,1,0,0,6,0,0
844,8,2,3,4,4,1,8,1,1,0,0,0,6,0,0
845,3,2,1,1,8,1,3,1,0,0,0,0,7,0,1
846,4,2,2,3,13,2,4,0,0,1,0,0,7,0,1
847,8,2,2,5,9,2,0,0,0,1,0,0,6,0,0
848,1,2,3,1,8,0,0,3,0,1,0,0,6,0,0
849,8,2,0,5,9,1,5,1,0,0,0,0,6,0,0
850,7,2,1,5,9,2,5,5,0,1,0,0,3,0,1
851,0,2,1,5,9,0,5,3,0,1,0,0,4,0,0
852,2,1,2,5,9,1,1,1,0,0,0,0,7,0,1
853,4,2,3,6,11,0,9,0,1,0,2,0,6,7,1
854,6,2,3,8,15,1,3,1,0,0,0,0,7,0,1
855,8,2,2,1,8,2,0,0,0,1,0,0,6,0,0
856,14,2,1,10,14,1,5,1,0,0,0,0,7,0,1
857,3,2,1,3,13,1,1,2,0,1,0,0,6,0,1
858,6,2,1,0,12,2,5,0,0,0,0,0,7,0,0
859,1,2,2,1,8,0,2,0,0,0,0,0,6,0,0
860,3,1,2,1,8,1,1,1,0,0,0,0,6,0,1
861,2,2,0,5,9,1,10,1,0,0,0,0,6,0,1
862,1,2,4,4,4,0,2,3,0,0,0,0,1,0,0
863,2,2,2,1,8,0,10,0,0,0,0,7,5,0,0
864,7,2,1,1,8,2,3,4,0,1,0,0,6,0,1
865,3,1,1,9,10,0,4,0,0,0,0,0,6,0,0
866,1,2,4,0,12,1,1,1,0,0,0,0,6,0,1
867,2,2,0,1,8,1,2,1,3,0,0,0,1,0,0
868,0,2,1,12,5,0,5,3,0,1,0,0,2,0,0
869,7,2,1,1,8,2,0,4,0,1,0,0,6,0,0
870,2,5,1,0,12,1,2,1,0,0,2,0,10,0,1
